Time,Power,Simulator,Sum
2022-05-08 12:04:47,3298.548,16.00898429883827,3314.556984298838
2022-05-08 12:04:49,3400.531,16.026781944920437,3416.5577819449204
2022-05-08 12:04:51,7959.148,16.044599377155187,7975.192599377156
2022-05-08 12:04:53,4139.246,16.062436617539362,4155.30843661754
2022-05-08 12:04:55,8111.621,16.080293688094237,8127.701293688095
2022-05-08 12:04:57,4074.512,16.09817061086558,4090.6101706108657
2022-05-08 12:04:59,5857.616,16.116067407923676,5873.732067407924
2022-05-08 12:05:01,7431.525,16.13398410136334,7447.658984101363
2022-05-08 12:05:03,930.001,16.151920713303934,946.152920713304
2022-05-08 12:05:05,2400.144,16.169877265889443,2416.313877265889
2022-05-08 12:05:07,5568.133,16.187853781288442,5584.320853781288
2022-05-08 12:05:09,5566.949,16.205850281694165,5583.154850281694
2022-05-08 12:05:11,2738.673,16.223866789324518,2754.896866789324
2022-05-08 12:05:13,6014.703,16.241903326422097,6030.944903326423
2022-05-08 12:05:15,6583.439,16.25995991525425,6599.698959915255
2022-05-08 12:05:17,1657.843,16.27803657811305,1674.121036578113
2022-05-08 12:05:19,2993.412,16.29613333731538,3009.7081333373153
2022-05-08 12:05:21,6703.79,16.314250215202904,6720.104250215203
2022-05-08 12:05:23,2952.392,16.33238723414215,2968.724387234142
2022-05-08 12:05:25,5178.487,16.350544416524496,5194.837544416525
2022-05-08 12:05:27,3969.957,16.36872178476623,3986.3257217847663
2022-05-08 12:05:29,7681.383,16.38691936130854,7697.769919361308
2022-05-08 12:05:31,3302.905,16.405137168617575,3319.310137168618
2022-05-08 12:05:33,8159.979,16.423375229184458,8176.402375229185
2022-05-08 12:05:35,3711.572,16.441633565525315,3728.0136335655257
2022-05-08 12:05:37,801.25,16.459912200181304,817.7099122001813
2022-05-08 12:05:39,5370.946,16.47821115571864,5387.424211155719
2022-05-08 12:05:41,7971.68,16.496530454728575,7988.176530454729
2022-05-08 12:05:43,1482.586,16.514870119827645,1499.1008701198277
2022-05-08 12:05:45,2618.973,16.53323017365736,2635.5062301736575
2022-05-08 12:05:47,2818.755,16.55161063888444,2835.3066106388846
2022-05-08 12:05:49,3394.909,16.57001153820084,3411.479011538201
2022-05-08 12:05:51,7343.834,16.588432894323716,7360.422432894324
2022-05-08 12:05:53,4167.858,16.60687472999548,4184.464874729995
2022-05-08 12:05:55,4212.894,16.62533706798383,4229.519337067984
2022-05-08 12:05:57,3540.959,16.64381993108178,3557.6028199310817
2022-05-08 12:05:59,4251.01,16.66232334210769,4267.672323342108
2022-05-08 12:06:01,6973.9,16.68084732390522,6990.580847323905
2022-05-08 12:06:03,6347.897,16.699391899343592,6364.596391899344
2022-05-08 12:06:05,7570.392,16.71795709131729,7587.1099570913175
2022-05-08 12:06:07,6056.542,16.736542922746324,6073.278542922747
2022-05-08 12:06:09,4343.671,16.755149416576142,4360.426149416577
2022-05-08 12:06:11,4470.036,16.773776595777743,4486.809776595778
2022-05-08 12:06:13,476.69,16.79242448334764,493.48242448334764
2022-05-08 12:06:15,6072.536,16.81109310230793,6089.347093102308
2022-05-08 12:06:17,54.023,16.82978247570627,70.85278247570628
2022-05-08 12:06:19,2578.579,16.848492626615986,2595.427492626616
2022-05-08 12:06:21,5865.325,16.86722357813602,5882.192223578136
2022-05-08 12:06:23,7083.123,16.88597535339101,7100.00897535339
2022-05-08 12:06:25,3212.176,16.904747975531297,3229.0807479755313
2022-05-08 12:06:27,8608.639,16.92354146773296,8625.562541467732
2022-05-08 12:06:29,8862.451,16.942355853197846,8879.393355853197
2022-05-08 12:06:31,6038.241,16.961191155153585,6055.202191155154
2022-05-08 12:06:33,1268.622,16.980047396853653,1285.6020473968538
2022-05-08 12:06:35,8725.769,16.998924601577354,8742.767924601578
2022-05-08 12:06:37,3966.209,17.017822792629875,3983.2268227926297
2022-05-08 12:06:39,5266.696,17.036741993342336,5283.732741993343
2022-05-08 12:06:41,4616.527,17.0556822270717,4633.582682227072
2022-05-08 12:06:43,8623.988,17.074643517201107,8641.0626435172
2022-05-08 12:06:45,4486.381,17.09362588713949,4503.47462588714
2022-05-08 12:06:47,8947.835,17.112629360321883,8964.94762936032
2022-05-08 12:06:49,2906.092,17.131653960209363,2923.2236539602095
2022-05-08 12:06:51,4060.518,17.15069971028909,4077.6686997102893
2022-05-08 12:06:53,4560.043,17.169766634074342,4577.212766634074
2022-05-08 12:06:55,1808.678,17.188854755104536,1825.8668547551047
2022-05-08 12:06:57,8993.414,17.207964096945254,9010.621964096947
2022-05-08 12:06:59,7457.445,17.22709468318827,7474.672094683188
2022-05-08 12:07:01,3575.562,17.24624653745161,3592.8082465374514
2022-05-08 12:07:03,2022.409,17.26541968337953,2039.6744196833797
2022-05-08 12:07:05,3908.755,17.284614144642585,3926.0396141446427
2022-05-08 12:07:07,3514.546,17.303829944937643,3531.8498299449375
2022-05-08 12:07:09,7985.021,17.323067107987914,8002.344067107988
2022-05-08 12:07:11,8629.926,17.342325657542993,8647.268325657542
2022-05-08 12:07:13,5795.04,17.36160561737886,5812.401605617379
2022-05-08 12:07:15,8962.585,17.380907011297943,8979.965907011298
2022-05-08 12:07:17,8943.697,17.400229863129127,8961.09722986313
2022-05-08 12:07:19,5550.721,17.41957419672778,5568.140574196727
2022-05-08 12:07:21,3131.38,17.438940035975804,3148.818940035976
2022-05-08 12:07:23,5005.837,17.458327404781645,5023.295327404782
2022-05-08 12:07:25,7672.802,17.477736327080326,7690.27973632708
2022-05-08 12:07:27,4813.07,17.49716682683348,4830.567166826833
2022-05-08 12:07:29,5800.778,17.516618928029377,5818.294618928029
2022-05-08 12:07:31,8714.077,17.53609265468298,8731.613092654683
2022-05-08 12:07:33,2934.19,17.555588030835906,2951.745588030836
2022-05-08 12:07:35,6709.743,17.575105080556533,6727.318105080557
2022-05-08 12:07:37,2838.278,17.594643827939986,2855.8726438279396
2022-05-08 12:07:39,8818.063,17.614204297108177,8835.677204297108
2022-05-08 12:07:41,6541.709,17.633786512209774,6559.342786512209
2022-05-08 12:07:43,3255.471,17.65339049742048,3273.1243904974203
2022-05-08 12:07:45,8494.907,17.673016276942683,8512.580016276941
2022-05-08 12:07:47,2555.644,17.692663875005746,2573.3366638750053
2022-05-08 12:07:49,3854.003,17.712333315865962,3871.7153333158662
2022-05-08 12:07:51,752.524,17.73202462380659,770.2560246238066
2022-05-08 12:07:53,477.845,17.7517378231379,495.5967378231379
2022-05-08 12:07:55,3122.336,17.77147293819717,3140.107472938197
2022-05-08 12:07:57,1584.883,17.79122999334875,1602.6742299933487
2022-05-08 12:07:59,3820.713,17.811009012984062,3838.524009012984
2022-05-08 12:08:01,489.391,17.830810021521586,507.2218100215216
2022-05-08 12:08:03,3438.168,17.850633043407147,3456.018633043407
2022-05-08 12:08:05,6591.332,17.870478103113538,6609.202478103114
2022-05-08 12:08:07,8168.341,17.89034522514085,8186.231345225141
2022-05-08 12:08:09,1147.009,17.910234434016395,1164.9192344340165
2022-05-08 12:08:11,724.864,17.930145754294745,742.7941457542947
2022-05-08 12:08:13,4953.968,17.950079210557792,4971.918079210558
2022-05-08 12:08:15,687.591,17.970034827414736,705.5610348274147
2022-05-08 12:08:17,7199.43,17.990012629502136,7217.420012629503
2022-05-08 12:08:19,416.746,18.01001264148396,434.75601264148395
2022-05-08 12:08:21,6618.396,18.03003488805159,6636.426034888052
2022-05-08 12:08:23,8454.398,18.05007939392382,8472.448079393924
2022-05-08 12:08:25,1839.743,18.07014618384699,1857.813146183847
2022-05-08 12:08:27,2042.979,18.090235282594907,2061.069235282595
2022-05-08 12:08:29,5676.719,18.110346714968927,5694.829346714969
2022-05-08 12:08:31,1600.372,18.130480505797976,1618.502480505798
2022-05-08 12:08:33,7739.337,18.1506366799386,7757.487636679939
2022-05-08 12:08:35,6784.261,18.170815262274953,6802.431815262275
2022-05-08 12:08:37,3843.562,18.191016277718884,3861.753016277719
2022-05-08 12:08:39,5226.12,18.211239751209913,5244.33123975121
2022-05-08 12:08:41,8066.307,18.231485707715223,8084.538485707715
2022-05-08 12:08:43,5327.546,18.25175417222996,5345.79775417223
2022-05-08 12:08:45,3613.757,18.27204516977686,3632.029045169777
2022-05-08 12:08:47,4996.909,18.292358725406544,5015.201358725406
2022-05-08 12:08:49,2838.84,18.31269486419746,2857.1526948641977
2022-05-08 12:08:51,2497.256,18.333053611255973,2515.5890536112556
2022-05-08 12:08:53,4022.095,18.353434991716334,4040.448434991716
2022-05-08 12:08:55,5691.837,18.373839030740744,5710.210839030741
2022-05-08 12:08:57,4248.408,18.394265753519377,4266.802265753519
2022-05-08 12:08:59,3783.393,18.414715185270406,3801.8077151852704
2022-05-08 12:09:01,5271.95,18.435187351240067,5290.385187351239
2022-05-08 12:09:03,991.203,18.455682276702618,1009.6586822767026
2022-05-08 12:09:05,557.275,18.476199986960445,575.7511999869604
2022-05-08 12:09:07,7130.737,18.49674050734406,7149.233740507344
2022-05-08 12:09:09,7905.033,18.51730386321214,7923.550303863212
2022-05-08 12:09:11,6861.797,18.53789007995153,6880.334890079951
2022-05-08 12:09:13,846.177,18.55849918297732,864.7354991829774
2022-05-08 12:09:15,4068.677,18.579131197732867,4087.256131197733
2022-05-08 12:09:17,8794.902,18.599786149689773,8813.501786149689
2022-05-08 12:09:19,7579.021,18.620464064347996,7597.641464064348
2022-05-08 12:09:21,4846.004,18.64116496723582,4864.645164967235
2022-05-08 12:09:23,8683.533,18.661888883909928,8702.194888883909
2022-05-08 12:09:25,4561.091,18.6826358399554,4579.773635839956
2022-05-08 12:09:27,747.7,18.703405860985754,766.4034058609858
2022-05-08 12:09:29,1612.828,18.724198972643013,1631.552198972643
2022-05-08 12:09:31,4775.412,18.74501520059767,4794.157015200598
2022-05-08 12:09:33,6273.941,18.765854570548793,6292.706854570549
2022-05-08 12:09:35,3076.125,18.786717108223982,3094.911717108224
2022-05-08 12:09:37,4977.549,18.80760283937947,4996.35660283938
2022-05-08 12:09:39,3827.994,18.828511789800114,3846.8225117898
2022-05-08 12:09:41,3248.223,18.849443985299363,3267.0724439852993
2022-05-08 12:09:43,8664.588,18.870399451719578,8683.45839945172
2022-05-08 12:09:45,8615.913,18.89137821493164,8634.804378214933
2022-05-08 12:09:47,2303.19,18.912380300835245,2322.102380300835
2022-05-08 12:09:49,6801.573,18.933405735358914,6820.506405735359
2022-05-08 12:09:51,5790.004,18.954454544459967,5808.9584545444595
2022-05-08 12:09:53,23.486,18.975526754124594,42.46152675412459
2022-05-08 12:09:55,4817.754,18.996622390367868,4836.750622390367
2022-05-08 12:09:57,8364.177,19.0177414792338,8383.194741479234
2022-05-08 12:09:59,5904.63,19.03888404679532,5923.668884046795
2022-05-08 12:10:01,431.86,19.06005011915431,450.9200501191543
2022-05-08 12:10:03,4986.564,19.08123972244187,5005.645239722442
2022-05-08 12:10:05,1986.615,19.102452882817932,2005.717452882818
2022-05-08 12:10:07,2199.987,19.123689626471574,2219.110689626472
2022-05-08 12:10:09,8555.393,19.144949979621014,8574.537949979622
2022-05-08 12:10:11,3173.21,19.166233968513612,3192.3762339685136
2022-05-08 12:10:13,8264.39,19.18754161942588,8283.577541619425
2022-05-08 12:10:15,6979.19,19.20887295866357,6998.398872958664
2022-05-08 12:10:17,5831.229,19.230228012561682,5850.459228012562
2022-05-08 12:10:19,1037.437,19.251606807484464,1056.6886068074843
2022-05-08 12:10:21,7174.239,19.27300936982551,7193.512009369825
2022-05-08 12:10:23,2149.42,19.294435726007727,2168.7144357260077
2022-05-08 12:10:25,1024.807,19.31588590248342,1044.1228859024834
2022-05-08 12:10:27,8782.517,19.33735992573428,8801.854359925734
2022-05-08 12:10:29,3555.638,19.358857822271453,3574.9968578222715
2022-05-08 12:10:31,8338.114,19.38037961863557,8357.494379618634
2022-05-08 12:10:33,2338.228,19.40192534139673,2357.6299253413968
2022-05-08 12:10:35,2437.7,19.4234950171546,2457.1234950171543
2022-05-08 12:10:37,2163.757,19.44508867253842,2183.2020886725386
2022-05-08 12:10:39,7574.264,19.46670633420702,7593.730706334207
2022-05-08 12:10:41,3650.425,19.488348028848808,3669.913348028849
2022-05-08 12:10:43,1566.161,19.510013783182064,1585.6710137831822
2022-05-08 12:10:45,5117.992,19.531703623954566,5137.523703623955
2022-05-08 12:10:47,4294.469,19.553417577943904,4314.022417577944
2022-05-08 12:10:49,1915.276,19.575155671957425,1934.8511556719575
2022-05-08 12:10:51,7639.346,19.596917932832284,7658.942917932832
2022-05-08 12:10:53,7504.405,19.618704387435475,7524.023704387435
2022-05-08 12:10:55,4466.571,19.640515062663855,4486.211515062664
2022-05-08 12:10:57,5710.218,19.662349985444195,5729.880349985444
2022-05-08 12:10:59,122.456,19.684209182733184,142.1402091827332
2022-05-08 12:11:01,3584.763,19.706092681517497,3604.4690926815174
2022-05-08 12:11:03,5792.023,19.728000508813793,5811.751000508814
2022-05-08 12:11:05,6170.427,19.74993269166878,6190.176932691668
2022-05-08 12:11:07,4173.957,19.771889257159227,4193.72888925716
2022-05-08 12:11:09,5799.041,19.793870232392003,5818.834870232392
2022-05-08 12:11:11,865.255,19.81587564450413,885.0708756445041
2022-05-08 12:11:13,5001.795,19.83790552066278,5021.6329055206625
2022-05-08 12:11:15,2425.225,19.85995988806533,2445.0849598880654
2022-05-08 12:11:17,3514.644,19.8820387739394,3534.526038773939
2022-05-08 12:11:19,7798.857,19.90414220554288,7818.7611422055425
2022-05-08 12:11:21,1707.642,19.92627021016395,1727.568270210164
2022-05-08 12:11:23,3656.115,19.94842281512115,3676.063422815121
2022-05-08 12:11:25,2752.314,19.97060004776337,2772.2846000477634
2022-05-08 12:11:27,5325.978,19.992801935469913,5345.97080193547
2022-05-08 12:11:29,1648.682,20.015028505650523,1668.6970285056505
2022-05-08 12:11:31,1484.785,20.037279785745408,1504.8222797857454
2022-05-08 12:11:33,3177.548,20.059555803225297,3197.6075558032253
2022-05-08 12:11:35,1952.963,20.081856585591435,1973.0448565855913
2022-05-08 12:11:37,8863.212,20.10418216037566,8883.316182160375
2022-05-08 12:11:39,2431.61,20.126532555140415,2451.7365325551405
2022-05-08 12:11:41,8873.034,20.14890779747871,8893.182907797478
2022-05-08 12:11:43,8630.704,20.17130791501445,8650.875307915014
2022-05-08 12:11:45,5910.698,20.19373293540203,5930.891732935403
2022-05-08 12:11:47,7772.577,20.21618288632666,7792.793182886327
2022-05-08 12:11:49,8974.396,20.23865779550433,8994.634657795505
2022-05-08 12:11:51,5865.682,20.261157690681856,5885.943157690682
2022-05-08 12:11:53,8298.31,20.283682599636887,8318.593682599636
2022-05-08 12:11:55,2341.106,20.306232550177942,2361.412232550178
2022-05-08 12:11:57,2732.142,20.32880757014448,2752.470807570144
2022-05-08 12:11:59,4049.622,20.351407687406898,4069.973407687407
2022-05-08 12:12:01,1596.7,20.3740329298665,1617.0740329298665
2022-05-08 12:12:03,8015.423,20.39668332545584,8035.819683325456
2022-05-08 12:12:05,8190.609,20.4193589021383,8211.028358902138
2022-05-08 12:12:07,6198.498,20.442059687908415,6218.940059687908
2022-05-08 12:12:09,8630.097,20.46478571079185,8650.561785710792
2022-05-08 12:12:11,7197.922,20.487536998845428,7218.409536998845
2022-05-08 12:12:13,7691.929,20.510313580157163,7712.439313580157
2022-05-08 12:12:15,8357.05,20.533115482846295,8377.583115482845
2022-05-08 12:12:17,6157.018,20.55594273506332,6177.573942735064
2022-05-08 12:12:19,4568.975,20.57879536499004,4589.55379536499
2022-05-08 12:12:21,4483.344,20.601673400839573,4503.94567340084
2022-05-08 12:12:23,6210.592,20.624576870856416,6231.216576870856
2022-05-08 12:12:25,5758.103,20.64750580331646,5778.750505803317
2022-05-08 12:12:27,5679.283,20.670460226527037,5699.953460226528
2022-05-08 12:12:29,5582.495,20.69344016882693,5603.188440168827
2022-05-08 12:12:31,5419.391,20.71644565858646,5440.107445658586
2022-05-08 12:12:33,8509.98,20.73947672420745,8530.719476724207
2022-05-08 12:12:35,2751.223,20.76253339412333,2771.985533394123
2022-05-08 12:12:37,1378.929,20.78561569679912,1399.7146156967992
2022-05-08 12:12:39,1715.121,20.808723660731506,1735.9297236607315
2022-05-08 12:12:41,2724.479,20.831857314448754,2745.3108573144486
2022-05-08 12:12:43,5693.38,20.855016686511078,5714.235016686511
2022-05-08 12:12:45,8054.453,20.878201805510244,8075.33120180551
2022-05-08 12:12:47,7761.679,20.901412700069837,7782.58041270007
2022-05-08 12:12:49,5003.858,20.924649398845297,5024.782649398845
2022-05-08 12:12:51,3833.867,20.947911930523908,3854.814911930524
2022-05-08 12:12:53,8095.86,20.971200323824846,8116.831200323824
2022-05-08 12:12:55,3277.545,20.994514607499216,3298.5395146074993
2022-05-08 12:12:57,5234.862,21.017854810330093,5255.8798548103305
2022-05-08 12:12:59,5496.465,21.04122096113254,5517.506220961132
2022-05-08 12:13:01,373.245,21.06461308875366,394.3096130887537
2022-05-08 12:13:03,1046.733,21.088031222072626,1067.8210312220726
2022-05-08 12:13:05,4313.018,21.11147539000072,4334.129475390001
2022-05-08 12:13:07,949.145,21.134945621481357,970.2799456214814
2022-05-08 12:13:09,5300.958,21.15844194549014,5322.11644194549
2022-05-08 12:13:11,4377.058,21.181964391034878,4398.239964391035
2022-05-08 12:13:13,515.271,21.205512987155622,536.4765129871556
2022-05-08 12:13:15,8207.196,21.22908776292473,8228.425087762924
2022-05-08 12:13:17,2096.852,21.252688747446854,2118.1046887474467
2022-05-08 12:13:19,189.896,21.276315969859024,211.172315969859
2022-05-08 12:13:21,8250.702,21.29996945933065,8272.00196945933
2022-05-08 12:13:23,834.038,21.323649245063567,855.3616492450636
2022-05-08 12:13:25,8262.47,21.347355356292088,8283.817355356292
2022-05-08 12:13:27,8517.781,21.37108782228302,8539.152087822284
2022-05-08 12:13:29,7059.963,21.394846672335714,7081.357846672336
2022-05-08 12:13:31,3281.94,21.418631935782074,3303.3586319357823
2022-05-08 12:13:33,5182.632,21.442443641986625,5204.074443641986
2022-05-08 12:13:35,1421.402,21.466281820346552,1442.8682818203465
2022-05-08 12:13:37,4827.25,21.49014650029169,4848.740146500291
2022-05-08 12:13:39,582.61,21.51403771128463,604.1240377112847
2022-05-08 12:13:41,277.024,21.537955482820603,298.5619554828206
2022-05-08 12:13:43,1620.68,21.561899844427895,1642.241899844428
2022-05-08 12:13:45,5224.169,21.58587082566735,5245.754870825667
2022-05-08 12:13:47,2562.617,21.609868456132794,2584.226868456133
2022-05-08 12:13:49,7654.332,21.63389276545093,7675.965892765451
2022-05-08 12:13:51,3593.135,21.6579437832814,3614.7929437832818
2022-05-08 12:13:53,7278.369,21.68202153931683,7300.051021539317
2022-05-08 12:13:55,2119.773,21.70612606328283,2141.479126063283
2022-05-08 12:13:57,5506.724,21.730257384938092,5528.4542573849385
2022-05-08 12:13:59,7558.917,21.754415534074365,7580.671415534075
2022-05-08 12:14:01,6644.839,21.77860054051645,6666.617600540517
2022-05-08 12:14:03,6230.824,21.802812434122536,6252.626812434122
2022-05-08 12:14:05,8862.228,21.827051244783785,8884.055051244783
2022-05-08 12:14:07,452.537,21.85131700242465,474.3883170024246
2022-05-08 12:14:09,5506.994,21.875609737002858,5528.869609737003
2022-05-08 12:14:11,4673.502,21.899929478509446,4695.40192947851
2022-05-08 12:14:13,7503.177,21.9242762569688,7525.101276256968
2022-05-08 12:14:15,3716.033,21.948650102438652,3737.9816501024384
2022-05-08 12:14:17,2724.795,21.973051045010184,2746.7680510450105
2022-05-08 12:14:19,6633.193,21.99747911480802,6655.190479114808
2022-05-08 12:14:21,6442.328,22.02193434199028,6464.349934341991
2022-05-08 12:14:23,6191.918,22.046416756748595,6213.9644167567485
2022-05-08 12:14:25,6828.262,22.070926389308173,6850.332926389308
2022-05-08 12:14:27,5439.842,22.095463269927823,5461.937463269927
2022-05-08 12:14:29,6796.982,22.1200274289,6819.1020274289
2022-05-08 12:14:31,4869.291,22.144618896550828,4891.435618896551
2022-05-08 12:14:33,8277.308,22.16923770324014,8299.47723770324
2022-05-08 12:14:35,8102.694,22.193883879361525,8124.887883879362
2022-05-08 12:14:37,1561.256,22.218557455342378,1583.4745574553424
2022-05-08 12:14:39,2759.55,22.24325846164389,2781.793258461644
2022-05-08 12:14:41,1791.27,22.267986928761076,1813.537986928761
2022-05-08 12:14:43,5662.702,22.292742887223053,5684.994742887223
